,id,artist,title,album,popularity,artist_ids,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3266,4P7VFiaZb3xrXoqGwZXC3J,Lil Wayne,Lollipop,Tha Carter III,69,"55Aa2cqylxrFIXC767Z865, 3pbi8H08p95NUZ7m6ybxUV",0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,299333,4
3267,1Gl9N3KqGXNqgnpVjeHwMH,ELHAE,Calendars,All Have Fallen,25,6TrQLQR8tUluPbmdPy6jqY,0.576,0.209,1,-14.501,0,0.0862,0.643,0.0,0.582,0.233,122.948,200227,4
3268,3YghR2QKAggF7aamlZlyOH,Beatcore,Just Stay,Just Stay,28,"72et9F2RPU0kc5tQXtflxY, 6n8gDEl7sDBnK4z08bsijw",0.468,0.698,2,-8.181,1,0.0463,0.0859,5.45e-05,0.0941,0.194,140.098,222857,4
3269,0iJ5RS196hgiS0OtsHftRy,JOHNNASCUS,M@LWAR3+# (untitled_0018)),(Untitled_0007-0020&0001),10,1Kvu06TxgDMSFkoYQEj6Rv,0.488,0.971,2,-1.346,1,0.586,0.0821,4.92e-06,0.269,0.092,138.753,235333,4
3270,59jrAtgRKHrOoOeoTg8JDL,RL Grime,Reims,NOVA,44,5eIbEEQnDM8yuDVB0bimSP,0.42,0.934,6,-4.505,0,0.0647,0.0319,0.89,0.0951,0.156,149.991,235066,4
3271,1YszLXHuSy8FyhD9nMh51j,Lil Cobaine,One Night,Hollywood Love Life,22,0ILo2K3FmfIh4ICcbHE7RK,0.729,0.518,4,-8.434,0,0.0662,0.00846,0.0,0.0614,0.275,155.084,120137,4
3272,07tnWpPJMAcjEpLWqaddiS,C-Note,We Don't Give a Fuck,Street Fame,0,7aJgZeWVFzRf96TinYwgsu,0.658,0.781,9,-5.392,1,0.329,0.563,1.03e-05,0.173,0.23,150.308,286600,4
3273,25IOeHFrqBTuvMQOZpWh0y,A June & J Beat,Saturday Night Movies,Healin’ In The City Night Vol. 3,36,5HuuQuiLH7Jh8J1WtpGHhv,0.761,0.595,1,-4.87,0,0.0298,0.114,0.941,0.0929,0.818,90.008,208051,4
3274,2gDp42g6DyMsssMjt5cJ31,Cloud Mac,THE LUCRATIVE LONELINESS,FUCK THE CULT,9,5E0H8Ycowo0dsEd6NxVQdw,0.745,0.865,10,-8.019,0,0.436,0.0892,0.107,0.251,0.709,132.451,231844,4
3275,1dGl9Hjzxcn3jlbKRr4gor,Elephant Man,Jamaica Jamaica,The Animal Instinct,25,6NOvBZrkd83MSD51xkq4on,0.57,0.788,1,-4.493,1,0.327,0.189,0.0,0.18,0.676,123.159,254746,5
3276,0cEtgqzDgD8LsH1uZICQ30,Skrillex,Pretty Bye Bye (feat. NJOMZA),OWSLA Worldwide Broadcast,46,"5he5w2lnU9x7JFhnwcekXX, 11hcFxBAtGtAFcXFrKjHG8, 3zOUpziwcfY2bCh4VyJ4Am",0.672,0.682,9,-5.338,0,0.0526,0.0354,4.52e-06,0.186,0.0866,127.895,223125,4
3277,12hs9RdgN0mJALyhXMEoh5,The Click,Be About Yo' Paper,Game Related,37,3s1xcekYgnSkBm8QK1uBYD,0.695,0.734,6,-5.969,0,0.165,0.0218,5.81e-06,0.315,0.626,168.241,276227,4
3278,0bOtCOe3NgXCD3YygSRMCo,Meganoidi,Ten Black Rivers,Granvanoeli,1,0hE20Z0HAEHnVHM0v84MVR,0.475,0.386,0,-8.266,1,0.0312,0.206,0.251,0.098,0.0385,95.547,174838,3
3279,4FSYU7BYod4SQgscmcTnJy,Sidoka,Drink,Drink,52,7EyzyrMNgqiK8bMrbkOT9l,0.816,0.714,6,-5.962,0,0.0587,0.326,1.77e-06,0.11,0.433,115.914,273179,4
3280,5C52MOs7xkr6uyzecBRNcK,The Royal Concept,Up All Night,The Man Without Qualities,24,7LAucJAvbQa7ZIA0qP8YI2,0.654,0.717,9,-8.938,1,0.0276,0.00137,0.0401,0.211,0.46,117.008,237017,4
3281,3jPYHdsqGhToK1sHnjtWGS,MC Ren,Final Frontier,Kizz My Black Azz,22,4fbyGOEjViyE97W58eGEgU,0.771,0.933,4,-5.36,1,0.215,0.0228,0.0,0.176,0.66,91.203,250450,4
3282,40jxatV29fk82SAziDsPqN,Kid Cudi,Rose Golden,"Passion, Pain & Demon Slayin'",62,"0fA0VVWsXO9YnASrzqfmYu, 3rWZHrfrsPBxVy692yAIxF",0.594,0.762,9,-7.951,0,0.0899,0.426,0.0,0.085,0.588,139.932,277813,4
3283,1MMbpWR6c4Z2zWK4pQjAOa,Sidoka,"Noite Fria, Pt. II",Elevate,43,7EyzyrMNgqiK8bMrbkOT9l,0.77,0.919,7,-4.329,1,0.12,0.144,0.0,0.119,0.331,115.987,281309,4
3284,7f92BIHNoNMt7a8XAR4OgP,Ńemy,Operation Raven Smoke,Operation Raven Smoke,0,"6ndY59DhAU7zquTLkrCxB3, 6tTCvWJGQI5zHvfPzPQzMg",0.486,0.599,1,-7.903,1,0.197,0.00821,0.148,0.502,0.286,82.159,178946,4
3285,0gZvUp83ApJ9xjQdbicpir,Ramaj Eroc,Winter Solstice,Winter Solstice,17,"4tnlNPICEQCPYQDxtBAPey, 3VYHK4GwzCj91BfIwsWhFS",0.553,0.541,9,-7.962,0,0.422,0.839,0.0018,0.107,0.314,179.885,237389,4
3286,2muf1caAmZ5AqPUFeIaP9r,City Morgue,Downer,CITY MORGUE VOL 1: HELL OR HIGH WATER,45,"1kMVs324xI4K0tQrKqA4c4, 4G1zP5i0r57g1c1CxrPhfM, 7fFfPSHnrplQpezV79CFYc",0.367,0.799,1,-5.494,1,0.108,0.0373,0.0,0.135,0.395,83.327,102960,4
3287,7AqEzFNooEx8GES08YljAJ,Meyhem Lauren,3 for 25,Glass,23,"4lph4e07jjlKkioG1bQx95, 37ASGd4rWpHjuVonnYAN6S, 0ABk515kENDyATUdpCKVfW",0.353,0.866,10,-4.293,0,0.247,0.123,0.0,0.118,0.111,152.259,164682,4
3288,6ngzFad6rs6DYDLl9demfC,What So Not,OOGAHDAM!,OOGAHDAM!,34,"4AA8eXtzqh5ykxtafLaPOi, 38cfgJjmUEknY8JKyFBipW",0.816,0.787,1,-3.511,1,0.21,0.00718,0.000362,0.162,0.607,94.005,171211,4
3289,4mmtmdC15UGkcpw0Qc3319,Woodie,Act Accordingly,Northern Expozure Vol.5,21,6g7GKvWrVUEBFuKqVZg7b6,0.933,0.63,10,-8.188,0,0.152,0.0106,0.00329,0.126,0.572,94.994,304187,4
3290,4EcG4epA5ZbUONXPD8XRZH,Jonas Platin,Bitches kommen nicht drauf klar,"Reden ist Silber, Jonas ist Platin",8,5BEbYYxD3IeqFhcOhoiAIK,0.824,0.601,0,-4.85,1,0.0555,0.258,0.0,0.188,0.491,125.014,262090,4
3291,1gbfkxV1eKumyDXGHOmGQh,Save The Rave,My Name Is Not Skrillex - Original Mix,We Are The Rave,10,3dEr3LwgiTKJfuLfenUWc1,0.523,0.878,1,-3.062,1,0.0495,1.91e-05,0.266,0.253,0.177,127.794,297539,4
3292,5qzbRtcYflCabtTxdRo5PQ,Spice 1,Ghetto Star,Ghetto Star - Single,8,4TqmaFJYM8SvuhrunxpmT3,0.657,0.664,11,-4.228,0,0.253,0.0515,0.0,0.353,0.649,175.09,256593,4
3293,3dsyqPDiWYYilRZNBxgxHE,DJ Snake,Magenta Riddim,Carte Blanche,65,540vIaP2JwjQb9dm3aArA4,0.602,0.892,10,-3.66,0,0.0672,0.000393,0.813,0.304,0.57,102.047,194490,4
3294,2oajybYnE830OHhWFaF8Sl,Spongebob Squarepants,Idiot Friends,SpongeBob's Greatest Hits,35,3zCAmjKyHsG7kTGsls1cfj,0.864,0.412,0,-6.787,1,0.146,0.881,0.0,0.56,0.712,104.929,108600,4
3295,6N0gGfYCytXLjXfAkMkFLZ,reezy,TEENAGER FOREVER,TEENAGER FOREVER,40,1ul8iLt2WnFe2UIyovjg7q,0.577,0.657,0,-6.38,0,0.0455,0.395,3.93e-05,0.109,0.434,144.98,127760,4
3296,1X0EjhOpkLqGrU9pSJVaYl,Lil Jon & The East Side Boyz,I Don't Give A Fuck,Crunkest Hits,44,"3ciRvbBIVz9fBoPbtSYq4x, 3LIJJJkO7R5RasRwt7xIn5, 53B8dEQzmtefvkdCAkO0YR",0.789,0.82,6,-3.844,1,0.334,0.102,0.0,0.0873,0.717,160.04,269307,4
3297,59cDC95bgJhoYS8Z3h7pTL,Billyracxx,The Creature,"Butterflies, Pt. 1",1,6S4PaG0wJvZOUPxbnrvN4O,0.592,0.693,3,-9.428,0,0.216,0.0263,0.0,0.199,0.619,147.991,213004,4
3298,6tpxbsViS6FAAYwwyhwQfO,Yellow Boy,Facelift,Small Town Syndrome,0,3z3MPO3DJ8kNePoDRU4XAB,0.239,0.232,7,-17.372,0,0.0324,0.859,0.00339,0.292,0.547,177.438,202162,4
3299,2baCvEZheie7jcUAIK6obi,Mr.Kitty,Glow,Time,37,0pWwt5vGNzezEhfAcc420Y,0.701,0.497,0,-9.613,0,0.0313,4.97e-05,0.512,0.0758,0.441,125.056,224720,4
3300,1khmgu0pveJbkbpbkyvcQv,Bad Bunny,La Romana,X 100PRE,74,"4q3ewBCX7sLwd24euuV69X, 2oQX8QiMXOyuqbcZEFsZfm",0.655,0.725,0,-5.497,1,0.188,0.0327,0.00264,0.0611,0.326,125.8,300579,4
3301,5jSU23HHpQHveXlOUu4tGc,Auvie Sinclair,Shine,Float!,0,6ipXxf4hCYh1XJXPto9egc,0.657,0.807,6,-8.172,1,0.0432,0.0249,0.000619,0.534,0.358,121.972,188852,4
3302,0Q0omFB6KZbYSA1yVX2rIO,Starlito,Just Want It All,Step Brothers THREE,27,"4SjND9kT6Ja5TSPZTyUUab, 0W6Vi3JrMz1BtEOUqG2mcG",0.689,0.639,5,-5.073,1,0.185,0.0379,0.0,0.485,0.239,136.114,218853,4
3303,3HpgRPAQZtbQLhA4eBr58K,Snowgoons,Do U Bac Down,Black Snow 2,24,"7cTfr9nU9kwlKrVxwghbxN, 2joc3EhDuu5OaA8rVmhGMA",0.451,0.906,11,-4.503,0,0.379,0.0383,0.0,0.0736,0.572,80.504,192000,4
3304,0zFG3vHnXtbNJ0Ig2gwHSK,Spice 1,1990-Sick (Kill 'Em All),1990 - Sick,17,"4TqmaFJYM8SvuhrunxpmT3, 4XqfpACObRB5AsBcUYjL8X",0.654,0.863,4,-3.295,0,0.215,0.101,0.0,0.338,0.648,173.963,268667,4
3305,2RUa3xol8NiQeAVL7HKURm,P.A.W.N. Gang,Bon Nadal Part 2,Ralikias,3,46HCmOnDrKgcbvTFFgnkkC,0.697,0.482,11,-11.935,0,0.116,0.614,0.000513,0.204,0.147,140.014,162351,4
3306,4rrBQgbI9XzJaX09AI6YXZ,GPC,Eigentlich ganz nett,Zimmer 304,18,"0h7qB0Tv5GCRFmrscLrELQ, 08rciXpQrixSOu9GA0jSd7",0.904,0.594,10,-6.767,1,0.177,0.00574,0.0,0.0952,0.417,149.981,147760,4
3307,632vbWjIFoUmXHkAkoBJuT,Busta Rhymes,Respect My Conglomerate,Back On My B.S.,36,"1YfEcTuGvBQ8xSD1f53UnK, 5pnbUBPifNnlusY8kTBivi, 55Aa2cqylxrFIXC767Z865",0.715,0.646,6,-4.753,1,0.316,0.00885,0.000151,0.509,0.449,92.93,214413,4
3308,4yWPXbbH3UD758HhyYHKqH,Obi J,Nobody Knows,Red City,0,"5xLJbP5xze3HnZcu29II0D, 22elildUXyuUds4KqJYRMx, 2Pia66VSHriWmg6GnM6xk6",0.664,0.822,6,-4.394,0,0.301,0.0748,0.0,0.304,0.717,150.054,364095,4
3309,2DAA5sRHHwoXujhBMHL5ZP,Snap Dogg,Problems (feat. Casanova),Sacrifices,20,"3gwjMn413kOhSLR9wb4CWJ, 6dXsR7VDJvXnF1LTZlwULx",0.844,0.594,1,-4.974,0,0.134,0.0237,1.11e-06,0.0577,0.214,98.994,131449,4
3310,0Hip5AYyFZBAgm6JBYKqAT,Alcolirykoz,Una Resaca Mas,La Revancha de los Timidos,30,3ygJTpJJIK7eEeC2EFRl9D,0.62,0.895,1,-5.606,1,0.313,0.132,0.0,0.458,0.892,89.998,238813,4
3311,4g9M6sL74bkpYyBmGl08kC,Boosie Badazz,O Lord,Life After Deathrow,33,6z7xFFHxYkE9t8bwIF0Bvg,0.597,0.634,1,-8.688,1,0.361,0.0273,0.0,0.323,0.477,151.972,326133,4
3312,5kFsrMbJK6F04cdIquO4UB,Lil Tracy,Pictures,Tracy's World,48,5g63iWaMJ2UrkZMkCC8dMi,0.788,0.43,7,-10.689,1,0.419,0.186,0.0,0.112,0.396,142.009,121752,4
3313,4CwumbYOUtgSylJnSrZ7oY,Lil Yachty,Forever Young,Teenage Emotions,58,"6icQOAFXDZKsumw3YXyusw, 5fMUXHkw8R8eOP2RNVYEZX",0.685,0.615,6,-7.983,1,0.0387,0.548,5.06e-06,0.169,0.717,137.932,177720,4
3314,5KhFaq45chTw8RGfWo8T8J,6ix9ine,BILLY,Day69: Graduation Day,70,7gZfnEnfiaHzxARJ2LeXrf,0.764,0.711,4,-3.818,0,0.288,0.175,0.0,0.105,0.774,90.076,112667,4
3315,3V6J0liPAQPjqlyDOvDmKY,Lil Yachty,Shoot Out The Roof,Summer Songs 2,44,6icQOAFXDZKsumw3YXyusw,0.798,0.563,0,-6.356,0,0.47,0.519,0.0,0.101,0.389,142.027,144787,4
3316,4SCM1b1vS70TtNQmO7Lo7B,Ufo361,04:30,WAVE,65,5pVRwX5ZQR7hfJ18w8ZYkl,0.72,0.66,4,-7.568,0,0.0661,0.242,3.03e-05,0.0988,0.157,159.965,195737,4
3317,1BZyHQCMLcf5KCl1kKskmp,Antipop Consortium,Dead In Motion,Arrhythmia,13,4vSWMuZIpvFGdXOwth6JYz,0.618,0.605,6,-8.766,1,0.421,0.00216,0.0,0.0926,0.781,90.674,258387,4
3318,1nBlR1MbfZ1nLrecwVoLXE,Lil Jon,"Rep Yo Click (Lil Jon feat. Bangladesh, Freeway & CyHi The Prynce)",SUPERFLY (Original Motion Picture Soundtrack),34,"7sfl4Xt5KmfyDs2T3SVSMK, 3z8lWUpLUM0Z4b2184qpQF, 2Jwr7hGoSNK3S3QBxh3T0z, 18HVMQsV3tINaTyzT5UIjH",0.466,0.774,1,-5.322,0,0.235,0.0215,0.0,0.158,0.536,116.118,210827,5
3319,3nAq2hCr1oWsIU54tS98pL,Kanye West,Waves,The Life Of Pablo,72,5K4W6rqBFWDnAN6FQUkS6x,0.557,0.586,10,-4.57,1,0.0382,0.0528,7.33e-06,0.339,0.0681,96.091,181573,4
3320,1geQYXV9s2niN9w9EpCn80,Billyracxx,OVERNIGHT,OVERNIGHT,7,6S4PaG0wJvZOUPxbnrvN4O,0.859,0.758,4,-6.187,0,0.284,0.0173,0.0,0.0846,0.514,82.498,174567,4
3321,0NZxZHWv5leqffN75yLrbI,Luni Coleone,Seasoned Vetrenz,In The Mouth Of Madness,10,"0ZGf9AbiOWdXVZROWPV4CB, 6iJwV8k5JS4vq8UWLMtNU4, 4RDAttm1FG1Glas6VPM7Qm, 3ZT9dSJo7I0FZ9CrQqs0Ed",0.539,0.711,5,-6.405,0,0.371,0.0248,0.0,0.0788,0.452,82.006,250813,4
3322,1H2dpkHrEBDkSOcgmwiHD8,Ufo361,Paradies,Paradies,48,"5pVRwX5ZQR7hfJ18w8ZYkl, 0Dvx6p8JDyzeOPGmaCIH1L",0.753,0.485,10,-7.77,0,0.113,0.352,6.11e-06,0.138,0.241,135.999,231071,4
3323,1ByQtWsnuW9QDUneGLTNeP,WC,Guilty By Affiliation,Guilty By Afilliation,20,3NgwMzys77S7sgfh2W5k0V,0.884,0.729,5,-5.301,0,0.178,0.0629,0.0,0.0872,0.699,94.024,248733,4
3324,3zmduBNsQ6BPDTZAkXzG5K,Roy Jones Jr.,Can't Be Touched (feat. Mr. Magic & Trouble),"Body Head Bangerz, Vol. 1",73,"5K6YsAKuRtcczPgxAdzc3B, 4e0Z9S1BolFuwPDnA8wOjF, 3OMd4I5GX8Hz51SLS0C2Fm",0.642,0.777,4,-4.809,0,0.094,0.00323,0.0,0.227,0.413,96.986,214400,4
3325,2fU2TSb3bghWYkPFuqgSkr,JID,Just Da Other Day,DiCaprio 2,50,6U3ybJ9UHNKEdsH7ktGBZ7,0.821,0.529,1,-6.924,1,0.18,0.0904,1.73e-06,0.162,0.0622,98.555,229045,4
3326,66lx25JzieL3loc4WHsp2x,KÖK$VL,Ötede Dur,Ötede Dur,36,"5fO16dsHVrojWL2mPzcdpq, 7Gx2wDVHyW5HJh7dc2t5h7",0.816,0.51,10,-8.435,0,0.0645,0.106,0.000496,0.102,0.56,134.977,173000,4
3327,64dFo6u7k6gT9APcIodERg,JOHNNASCUS,(untitled_0010) [,(Untitled_0007-0020&0001),15,1Kvu06TxgDMSFkoYQEj6Rv,0.376,0.715,7,-7.307,1,0.128,0.129,0.0261,0.305,0.456,160.014,363000,4
3328,6dPmWrkCwm4qHoS8Re5RqA,Mr.Kitty,XIII,Time,40,0pWwt5vGNzezEhfAcc420Y,0.473,0.63,11,-12.243,0,0.0304,0.000613,0.965,0.198,0.0398,130.013,216147,3
3329,4FMRToryd5E6dwGPh0hA26,Rainbow Kitten Surprise,The Comedown,RKS,46,4hz8tIajF2INpgM0qzPJz2,0.811,0.546,7,-10.046,1,0.0764,0.287,0.000401,0.116,0.313,115.065,231267,4
3330,0w3ims8hPiA9nbo3pCrnbw,Mogli the Iceburg,I Don't Wanna Die Right Now.,I Don't Wanna Die Right Now.,14,1SZikSUx9fZ2cUFjrmM6Sy,0.654,0.705,4,-4.318,0,0.186,0.102,7.18e-05,0.24,0.317,174.047,129244,4
3331,735KFmB2PHUOKDxMgM4d6d,Compton's Most Wanted,They Still Gafflin,Straight Checkn 'Em,15,0SAPzv3jNXclYYSHOnJyjg,0.737,0.731,1,-8.828,1,0.299,0.0264,0.0,0.0494,0.551,170.948,270093,4
3332,31Xa0SpE8683VhZXnJMjjn,The Lacs,Country Road,Country Boy's Paradise,50,23OFz99wX0NDBBwrxthLWU,0.649,0.665,8,-5.411,0,0.1,0.249,0.0,0.089,0.506,169.996,239493,4
3333,1Aqcs8WEdsxuYwKbtXK3bF,Flash Giordani,Wedding Day,Emotional Tides,0,72p4Ib8eIBOJvaPYebydrf,0.651,0.801,11,-6.392,0,0.0622,0.138,0.0,0.28,0.332,108.286,197000,4
3334,4t9VKWNfxTQ5239S0eMzaV,Kareem Kalokoh,Switchin' Motions,CONGO,13,6fIBCdiEDMUziaNwDi2Awb,0.583,0.493,10,-10.278,1,0.0389,0.538,0.0113,0.112,0.125,149.935,199506,4
3335,7gLEknnuqoeNWHUYt9mSzN,Spice 1,Face Of A Desperate Man,Amerikkka's Nightmare,31,4TqmaFJYM8SvuhrunxpmT3,0.772,0.52,0,-6.914,1,0.27,0.202,0.00835,0.158,0.509,172.04,293107,1
3336,2UYOlc3L4DIHBQCchRBcYN,Granuja,Ningún Lado,Círculo Vicioso,27,"5KBPxIED8ejHkvhs4KCzyS, 54H7guLHDLMISwtCXnWPgs, 0UO7aldjXU5OjHiYKXUwrK",0.841,0.538,7,-7.841,1,0.436,0.241,2.97e-05,0.0826,0.578,88.006,193636,4
3337,0cXm6eFW5uAw7rdMUkTx4k,Doe Boy,Real Talk Pt. 3,In Freebandz We Trust,5,6aLoJJxz7MV2iZ423S8tJC,0.736,0.497,2,-12.299,1,0.426,0.0647,0.0,0.148,0.591,134.983,155027,4
3338,5sBdN0nmo9HuQ8nJoKdvmB,Chance the Rapper,Family,10 Day,42,"1anyVhU62p31KFi8MEzkbf, 27w1NoOLMX7tJMYqcetPyG, 6lEUWZRliB7tJKM8W2BOya",0.639,0.692,6,-6.567,0,0.099,0.0364,0.0,0.249,0.698,92.833,245161,4
3339,5kXfMHVanI0VprNrv54OiZ,The Jacka,Dream (feat. Ampichino & Zion I),Tear Gas,19,"1Z3HvW1V35gdsbhY20SMoU, 04HECiWVE4ogBNdOvJuyps, 3LLs28LJVlXAjWc8UDkcQZ",0.427,0.955,8,-2.987,1,0.417,0.0115,0.0,0.112,0.506,117.961,262827,5
3340,50K1LsbZMH35Hfkymq0tnl,Elephant Man,Bad Man Gal,Mafia & Fluxy Presents Hot It Up (R'n'b and Dancehall Mixes),6,"6NOvBZrkd83MSD51xkq4on, 66RCMcPCPiqbG1N3UfokUQ",0.529,0.858,5,-5.138,0,0.388,0.181,0.0,0.171,0.842,81.48,227773,4
3341,0wMEDtJSKDIwFGdvhnropa,Meganoidi,For Those Who Lie Awake (Let's Go),Outside the Loop Stupendo Sensation,12,0hE20Z0HAEHnVHM0v84MVR,0.689,0.912,2,-5.405,1,0.0449,0.0307,0.0,0.182,0.653,101.703,240605,4
3342,2dLWb2s1QtgpzAGOaBVa0h,E-40,1 Question,Practice Makes Paper,49,"3crnzLy8R4lVwaigKEOz7V, 3KV3p5EY4AvKxOlhGHORLg, 1sBkRIssrMs1AbVkOJbc7a, 7bXgB6jMjp9ATFy66eO08Z",0.61,0.676,2,-6.521,1,0.132,0.158,0.0,0.0961,0.464,90.028,250081,4
3343,4Bfli1xoRLIEmf8AeopETX,O.C.,Burn Me Slow,Buckwild Presents: Diggin' in the Crates - Rare Studio Masters (1993-1997),20,5XI6qfoZSiEYtmItjfEX1Q,0.737,0.719,2,-7.498,1,0.203,0.00308,0.0,0.0354,0.623,167.548,228427,4
3344,4XwQ2b9WVn472nzzCnslqT,Mitchy Slick,Blowin' Kush in a Bentley,Lost in the Yay,4,3uhJHJFmFtFloOhRCDocit,0.389,0.729,11,-6.553,0,0.361,0.00462,0.0,0.384,0.343,203.351,248086,3
3345,70uFpDLFGH9DbDwv450YJe,A$AP Ferg,Doe-Active,Doe-Active,37,5dHt1vcEm9qb8fCyLcB3HL,0.87,0.727,7,-6.435,1,0.337,0.186,1.73e-06,0.141,0.769,149.868,205787,4
3346,0cUefSMSDD0HTZCmMF6LtZ,Ebony Eyez,Drop It,7 Day Cycle,4,2jBfYWAs5KZQ1UHyt8wQSs,0.68,0.865,2,-3.477,1,0.114,0.0398,0.0,0.16,0.612,162.051,241587,4
3347,1tg4XqA54TDA6lj5abj7Nd,Starlito,28th Song,Step Brothers Two,27,"4SjND9kT6Ja5TSPZTyUUab, 0W6Vi3JrMz1BtEOUqG2mcG",0.753,0.657,6,-6.631,0,0.379,0.265,0.0,0.618,0.416,132.06,174760,4
3348,7uMd2KIDbTLIPp8tIboCne,Beatcore,All I Need,Our Dreams,36,"72et9F2RPU0kc5tQXtflxY, 6n8gDEl7sDBnK4z08bsijw",0.327,0.706,0,-5.964,1,0.0369,0.106,9.73e-05,0.0778,0.175,173.882,349655,4
3349,3xctpiHJmRGpYd6iPKQkZa,Tunnel Rats,Master Plan - Tunnel Vision Album Version,Tunnel Vision,1,6wpS4ZkIn5VpD3JZnB4KIl,0.807,0.66,1,-7.101,1,0.292,0.042,0.0,0.104,0.431,92.021,279067,4
3350,6Y279nOMn5B8FR7Qb86P5j,Granuja,Días de Perros,Vergüenza Propia,31,5KBPxIED8ejHkvhs4KCzyS,0.829,0.408,4,-9.302,0,0.345,0.4,3.37e-05,0.112,0.582,88.044,212045,4
3351,1zIXpzuCC7FM4kECt2eEzu,Tha Eastsidaz,G'd Up,Snoop Dogg Presents Tha Eastsidaz,48,"51FyBBOW464toW099BsW8z, 3uISNNuONokIh21KiNharS",0.908,0.763,1,-5.739,1,0.28,0.0395,0.0,0.0646,0.593,97.106,273467,4
3352,13Zp6FE4kAcfuqrkFuO1Wi,Eshon Burgundy,Cotton,For the Love of Money,20,25VsRrXJg8wvvMSSVwmp8E,0.667,0.721,10,-7.788,0,0.381,0.261,0.0,0.128,0.811,93.161,207000,4
3353,1rPWGBGYL3oKSWn1V8RK7e,Abhi The Nomad,Trashman,Modern Trash,28,1gUi2utSbJLNPddYENJAp4,0.791,0.369,5,-10.526,0,0.0708,0.0292,0.0381,0.0472,0.557,139.975,158355,4
3354,0hibZYuW56c7rD2W0UYLE0,E-40,Say I,History: Function & Mob Music (Deluxe Version),31,"3crnzLy8R4lVwaigKEOz7V, 4sb7rZNN93BSS6Gqgepo4v, 137W8MRPWKqSmrBGDBFSop",0.824,0.67,7,-6.806,1,0.324,0.00896,0.0,0.11,0.473,99.944,231000,4
3355,4006k5fxFtm792D1BbM4kU,Von Pea and Aeon,Things Have Changed,Duly Noted.,2,"4jSt9OgLo6kd5xThM7ZtoN, 4svQeQ9N5C0vyOAu2aD5z8, 2HODKLuQqSbaoGqXaVcjGq",0.723,0.775,6,-6.764,0,0.393,0.142,0.0,0.231,0.912,88.221,210125,4
3356,61sQ0YuUR68rwSzq4vlJBx,Mr.Kitty,Holy Death,Life,33,0pWwt5vGNzezEhfAcc420Y,0.562,0.666,5,-10.06,0,0.0347,0.0421,0.738,0.0736,0.318,120.008,216005,4
3357,58zV1fJcsitH2BZVotMd2A,SahBabii,Ready to Eat,Barnacles,52,7GuUYiGZOzQwq4L6gAfy1T,0.782,0.514,7,-9.914,0,0.247,0.271,3.9e-06,0.0949,0.521,117.865,151155,4
3358,0gdLTqxAY4DDUQxXzmwj1z,Spongebob Squarepants,F.U.N. Song,SpongeBob's Greatest Hits,49,"3zCAmjKyHsG7kTGsls1cfj, 4gtF4P04jpHvM0GnWWd3JS",0.749,0.429,2,-8.908,1,0.321,0.915,0.0,0.617,0.954,80.325,84827,4
3359,2u4FdUUBN0rf9MRRh6hVv5,Boosie Badazz,Betrayed (feat. Webbie),Incarcerated,46,"6z7xFFHxYkE9t8bwIF0Bvg, 6aIm51fHkokqlJn2vzNTH8",0.814,0.809,6,-6.311,1,0.0716,0.00707,0.0,0.0724,0.531,147.99,292120,4
3360,4wzI9Z7whMgZIrupWAoHpX,The Royal Concept,Just Wanna Be Loved By U,Smile,22,7LAucJAvbQa7ZIA0qP8YI2,0.49,0.515,0,-7.048,1,0.0289,0.0111,0.000187,0.194,0.492,112.048,265440,4
3361,5PZDIJFRBEZ1VtfwDcEtm4,Von Pea,Introduction,To:You,2,"4svQeQ9N5C0vyOAu2aD5z8, 0FRkEQ2lzu4ZSPV1Yv5g8X",0.636,0.417,8,-11.98,1,0.222,0.0678,0.406,0.119,0.338,80.097,178062,4
3362,15RncRCUec0lxJClNjmFNi,twikipedia,mentions,die,11,2V8aJ7qCArKAmHAX7u81Sj,0.648,0.883,1,-5.26,1,0.152,0.0013,0.000769,0.708,0.659,145.951,68442,4
3363,38NJZDRqK7mBNL42Izd2Aa,Radikal Chef,"Veľa ginu, ráno hlad",FREERIDE 3,33,5Bdw1DlKOvAJkLbZ7Xb7Zq,0.644,0.674,10,-5.977,0,0.106,0.258,0.0,0.101,0.345,153.779,170000,4
3364,1UP6d6QGxJvPkatZmgZKXc,Jonas Platin,Ich chill' den ganzen Tag bei Mc's,Trap to the Future,27,5BEbYYxD3IeqFhcOhoiAIK,0.686,0.8,10,-4.707,0,0.0991,0.203,1.06e-05,0.396,0.468,130.04,240019,4
3365,4TjYK4GDbdw7gaGL7J5Xso,Psyco M,Mask,Danger Public,10,6DaPzXpwb2bmp3qwgXxpLt,0.64,0.77,10,-6.01,0,0.325,0.0243,0.0,0.0769,0.661,81.111,244114,4
3366,32dB4n4kVujjUc1ubaWuFj,N.B.S.,With the Pen (feat. Torae),The Smokefest,0,5RfQ0ETNqv1d5l2JX3FHPj,0.396,0.889,2,-4.988,1,0.387,0.00173,0.0,0.466,0.43,159.378,229611,4
